    158,           0.,         -20.,          14.
    159,           0.,         -20.,          12.
    160,           0.,         -20.,          10.
    161,           0.,         -20.,           8.
    162,           0.,         -20.,           6.
    163,           0.,         -20.,           4.
    164,           0.,         -20.,           2.
    165,   19.6157055,  -3.90180635,          40.
    166,   18.4775906,  -7.65366888,          40.
    167,   16.6293926,  -11.1114044,          40.
    168,   14.1421356,  -14.1421356,          40.
    169,   11.1114044,  -16.6293926,          40.
    170,   7.65366888,  -18.4775906,          40.
    171,   3.90180635,  -19.6157055,          40.
    172,  -3.90180635,  -19.6157055,          40.
    173,  -7.65366888,  -18.4775906,          40.
    174,  -11.1114044,  -16.6293926,          40.
    175,  -14.1421356,  -14.1421356,          40.
    176,  -16.6293926,  -11.1114044,          40.
    177,  -18.4775906,  -7.65366888,          40.
    178,  -19.6157055,  -3.90180635,          40.
    179,  -17.1428566,           0.,          40.
    180,  -14.2857141,           0.,          40.
    181,  -11.4285717,           0.,          40.
    182,   -8.5714283,           0.,          40.
    183,  -5.71428585,           0.,          40.
    184,  -2.85714293,           0.,          40.
    185,           0.,  -2.85714293,          40.
    186,           0.,  -5.71428585,          40.
    187,           0.,   -8.5714283,          40.
    188,           0.,  -11.4285717,          40.
    189,           0.,  -14.2857141,          40.
    190,           0.,  -17.1428566,          40.
    191,   3.28657007,   16.2274742,           0.
    192,   2.66379356,   7.02867126,           0.
    193,    13.212431,   2.59680009,           0.
    194,   2.83748436,   10.0729542,           0.
    195,   2.95311379,   13.1238508,           0.
    196,   10.1256809,   2.78400493,           0.
    197,   7.15209675,   2.67117596,           0.
    198,   2.59154844,   3.90241361,           0.
    199,   10.1350603,   12.7295761,           0.
    200,   12.8035564,   10.1130733,           0.
    201,   15.7064552,   5.02826214,           0.
    202,   8.09895229,   14.9129906,           0.
    203,   15.1302433,   7.99053431,           0.
    204,   4.74431372,    2.3842206,           0.
    205,   6.28921652,   11.8777962,           0.
    206,   5.47208977,   5.28890991,           0.
    207,   8.46806622,   5.45733595,           0.
    208,   12.0533514,   6.12392807,           0.
    209,   5.54781532,   8.37033272,           0.
